ts_ms,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,ax_g,ay_g,az_g
124371,0.03,-2.04,5.48,0,0.73,55.54,0.002,0.04,1.023
124421,0.02,-1.94,8.05,-0.37,-0.67,48.4,-0.022,0.02,0.985
124460,0.04,-1.87,9.85,0.18,-0.55,43.33,-0.021,0.029,0.985
124450,0.04,-1.9,9.42,0.18,-0.55,43.33,-0.021,0.029,0.985
124570,0.09,-1.5,12.92,-0.24,-0.31,12.27,-0.04,0.031,1.007
124541,0.05,-1.58,12.37,-0.43,-1.65,23.74,-0.046,-0.002,0.997
124581,0.1,-1.46,13.04,-0.24,-0.31,12.27,-0.04,0.031,1.007
124651,0.07,-1.22,13.32,-0.61,0.79,-3.91,-0.03,-0.011,0.983
124661,0.05,-1.19,13.27,-0.61,0.79,-3.91,-0.03,-0.011,0.983
124731,0.03,-0.98,12.3,-0.67,-0.49,-21.42,-0.058,-0.04,1.017
124781,-0.03,-0.85,11.04,-0.92,-1.4,-28.63,-0.048,-0.008,1.015
124792,-0.03,-0.79,10.68,0.79,1.95,-35.28,-0.056,-0.035,1.028
124851,-0.13,-0.53,8.11,-0.43,-0.67,-50.23,-0.047,-0.041,1.054
124861,-0.15,-0.51,7.61,-0.43,-0.67,-50.23,-0.047,-0.041,1.054
124921,-0.22,-0.32,4.07,-0.61,-0.31,-62.38,-0.048,-0.024,0.932
124982,-0.19,-0.26,0.03,0.12,-0.06,-68.12,0.007,0.018,0.916
124982,-0.19,-0.26,0.03,0.12,-0.06,-68.12,0.007,0.018,0.916
125041,-0.07,-0.2,-4.17,-0.67,1.22,-70.07,0.014,0.046,0.939
125102,0.1,-0.32,-8.29,-1.16,-2.56,-67.08,0.037,0.069,1.055
125122,0.18,-0.36,-9.55,-0.55,-0.37,-62.81,0.036,0.064,0.972
125182,0.35,-0.43,-13.17,-0.49,-0.31,-57.68,0.026,0.049,0.982
125182,0.35,-0.43,-13.17,-0.49,-0.31,-57.68,0.026,0.049,0.982
125252,0.58,-0.6,-16.79,-0.18,0.61,-45.41,0.064,0.041,1.021
125302,0.75,-0.73,-18.81,0.37,-0.31,-36.44,0.075,0.06,1
125302,0.75,-0.73,-18.81,0.37,-0.31,-36.44,0.075,0.06,1
125372,0.86,-1.04,-20.56,1.71,-0.06,-15.2,0.086,0.021,0.997
125422,0.88,-1.2,-20.99,-0.92,-0.79,-3.42,0.087,0.007,1
125432,0.86,-1.23,-20.98,0.37,3.36,0.31,0.127,-0.016,0.992
125493,0.8,-1.41,-20.43,-0.92,-0.55,15.75,0.095,-0.013,0.981
125542,0.72,-1.5,-19.39,0.43,2.44,24.41,0.082,-0.008,0.976
125553,0.69,-1.54,-19.09,-1.4,-0.55,29.97,0.078,0.002,1.011
125613,0.57,-1.66,-17.08,0.18,1.4,39.86,0.081,0.003,0.955
125653,0.46,-1.76,-15.42,-0.06,1.16,45.53,0.069,-0.016,0.962
125673,0.42,-1.78,-14.49,0.37,1.28,48.52,0.064,0.009,0.966
125733,0.31,-1.85,-11.38,0.18,1.89,54.87,0.045,0.02,0.983
125744,0.31,-1.84,-10.83,0.18,1.89,54.87,0.045,0.02,0.983
125793,0.3,-1.92,-7.84,0.49,-0.31,62.26,0.042,0.037,0.969
125853,0.25,-2.04,-3.9,-1.28,-0.98,67.02,0.043,0.031,1.021
125863,0.23,-2.05,-3.23,-1.28,-0.98,67.02,0.043,0.031,1.021
125943,0.19,-2.09,1.93,-0.43,1.04,61.16,0.001,0.057,1
125994,0.18,-2.01,4.75,-0.55,0.73,54.08,0.002,0.053,1.037
125994,0.18,-2.01,4.75,-0.55,0.73,54.08,0.002,0.053,1.037
126054,0.15,-1.9,7.66,-0.37,-1.95,44.19,-0.045,0.018,1.006
126084,0.13,-1.8,8.85,-0.31,0.79,37.48,-0.021,0.021,0.97
126134,0.18,-1.65,10.4,-0.61,-2.44,25.7,-0.058,-0.013,0.988
126194,0.17,-1.47,11.52,-0.37,-0.61,10.5,-0.078,-0.003,0.992
126194,0.17,-1.47,11.52,-0.37,-0.61,10.5,-0.078,-0.003,0.992
126254,0.15,-1.27,11.83,0.12,1.53,-1.65,-0.016,0.007,0.995
126264,0.15,-1.24,11.82,0.12,1.53,-1.65,-0.016,0.007,0.995
126324,0.14,-1.15,11.32,-0.06,0.79,-12.21,0.011,0.017,1.014
126374,0.09,-1.01,10.39,-0.18,0.43,-23.13,-0.004,-0.025,0.965
126394,0.08,-0.96,9.88,-0.06,-1.1,-28.2,-0.043,0.001,1.021
126454,-0.01,-0.69,7.81,-0.85,1.16,-42.48,-0.032,-0.034,0.969
126504,-0.12,-0.48,5.39,-0.43,0.67,-52.86,-0.058,-0.032,0.984
126515,-0.13,-0.45,4.82,-0.43,-0.98,-57.19,-0.057,-0.027,1.046
126565,-0.19,-0.34,1.76,-1.83,0.67,-64.09,-0.026,-0.015,0.927
126615,-0.19,-0.25,-1.66,-0.61,1.1,-69.21,-0.019,0.001,0.947
126645,-0.18,-0.24,-3.05,-0.06,-0.12,-70.01,0.023,0.022,0.962
126706,-0.06,-0.26,-7.93,-2.5,-0.92,-64.76,0.038,0.045,0.933
126715,-0.05,-0.29,-8.57,-2.5,-0.92,-64.76,0.038,0.045,0.933
126775,0.14,-0.44,-12.23,-0.67,0.24,-58.72,0.025,0.063,0.987
126815,0.24,-0.49,-14.44,-0.43,0.92,-53.65,0.043,0.042,0.985
126835,0.29,-0.53,-15.49,-0.92,0.73,-52.25,0.059,0.054,0.977
126895,0.44,-0.63,-17.74,-0.43,0.92,-42.54,0.057,0.048,0.984
126906,0.52,-0.71,-18.53,1.4,-2.62,-36.74,0.083,0.07,1.022
126976,0.69,-0.97,-20.57,-0.67,0.49,-21.12,0.093,0.033,0.981
127015,0.75,-1.13,-21.18,1.1,-0.67,-11.41,0.099,0.033,0.976
127036,0.74,-1.17,-21.31,-1.16,3.54,-6.9,0.121,0.024,0.989
127106,0.7,-1.38,-20.92,-0.12,4.94,13.24,0.086,-0.018,0.968
127116,0.68,-1.37,-20.78,-0.12,4.94,13.24,0.086,-0.018,0.968
127177,0.62,-1.53,-19.47,0,1.71,26.86,0.062,0.021,1.024
127177,0.62,-1.53,-19.47,0,1.71,26.86,0.062,0.021,1.024
127238,0.47,-1.61,-17.56,-0.43,2.14,35.4,0.061,0.013,1.026
127296,0.31,-1.79,-15.07,-0.31,0.79,45.17,0.098,-0.021,0.971
127296,0.31,-1.79,-15.07,-0.31,0.79,45.17,0.098,-0.021,0.971
127377,0.15,-1.93,-10.94,0.06,1.22,54.57,0.067,-0.013,0.967
127416,0.13,-1.96,-8.61,0.43,1.59,58.41,0.062,0.015,0.951
127446,0.14,-2,-6.74,0.37,0.43,63.54,0.071,0.058,0.967
127497,0.09,-2.05,-3.43,-0.18,-0.49,66.89,0.024,0.037,1.003
127517,0.04,-2.09,-2.08,-1.65,-1.46,67.44,0.041,0.029,1.016
127587,-0.04,-2.05,2.31,-0.79,-1.34,58.29,-0.014,0.061,1.033
127587,-0.04,-2.05,2.31,-0.79,-1.34,58.29,-0.014,0.061,1.033
127668,-0.04,-1.91,6.5,0.12,-1.22,46.88,-0.008,0.04,0.999
127668,-0.04,-1.91,6.5,0.12,-1.22,46.88,-0.008,0.04,0.999
127727,-0.07,-1.75,8.96,-1.04,-0.85,35.83,-0.027,0.012,0.984
127777,-0.07,-1.63,10.5,-0.49,-0.61,26.67,-0.029,0.007,0.995
127787,-0.06,-1.58,10.74,0.12,-0.85,23.74,-0.067,0.029,1.012
127847,-0.03,-1.42,11.67,-0.67,-0.61,10.25,-0.013,0.01,0.993
127907,-0.05,-1.22,11.91,0.49,0.55,-2.93,-0.043,0.023,1.005
127927,-0.05,-1.18,11.84,-0.79,-2.32,-4.64,-0.026,-0.028,0.986
127978,-0.08,-1.09,11.37,-0.73,-1.34,-12.02,-0.012,-0.016,1.003
127988,-0.08,-1.04,11.22,0.43,1.1,-14.28,-0.046,-0.02,0.978
128049,-0.12,-0.89,10.01,-0.67,-0.18,-24.84,-0.031,-0.001,0.984
128098,-0.2,-0.74,8.54,0.49,-1.53,-31.68,-0.063,-0.049,1.01
128118,-0.26,-0.62,7.82,-1.1,1.83,-35.95,-0.064,-0.042,0.977
128178,-0.34,-0.43,4.91,-0.49,-1.1,-53.71,-0.042,-0.018,1.043
128188,-0.35,-0.41,4.35,-1.04,-1.04,-56.03,-0.045,-0.018,1.014
128258,-0.37,-0.25,-0.03,0.55,0.18,-66.28,-0.03,0.003,1.035
128308,-0.31,-0.23,-3.38,0.06,0.43,-68.48,-0.008,0.003,0.952
128318,-0.3,-0.23,-4.06,0.06,0.43,-68.48,-0.008,0.003,0.952
128378,-0.21,-0.29,-7.99,-0.67,-1.89,-62.68,0.017,0.024,1.019
128389,-0.18,-0.32,-8.6,-0.43,-0.73,-61.89,0.054,0.059,1.002
128448,-0.01,-0.44,-12.1,-1.04,0.06,-55.73,0.037,0.047,0.989
128509,0.12,-0.5,-15.25,-1.04,0.43,-49.56,0.051,0.042,1.011
128519,0.14,-0.52,-15.75,-1.04,0.43,-49.56,0.051,0.042,1.011
128579,0.34,-0.75,-18.2,0.85,-0.98,-37.66,0.056,0.047,1.012
128619,0.45,-0.91,-19.43,1.22,-2.5,-28.14,0.093,0.043,1.007
128649,0.49,-0.98,-20.09,0.12,0.24,-18.86,0.075,0.033,0.99
128709,0.52,-1.19,-20.72,-0.24,2.2,-3.85,0.104,-0.011,0.994
128709,0.52,-1.19,-20.72,-0.24,2.2,-3.85,0.104,-0.011,0.994
128779,0.49,-1.37,-20.43,-0.55,1.04,12.15,0.104,-0.015,0.999
128819,0.41,-1.43,-19.58,-0.92,0.31,15.32,0.071,-0.01,0.981
128849,0.34,-1.53,-18.83,-0.24,1.77,26.92,0.069,-0.028,1.022
128899,0.24,-1.6,-17.32,-1.53,0.92,33.45,0.092,-0.005,0.945
128921,0.21,-1.64,-16.58,-0.55,0.24,36.68,0.066,0.009,1.039
128970,0.1,-1.76,-14.48,0.12,1.53,45.41,0.072,-0.017,0.985
128981,0.08,-1.77,-14.02,0.12,1.53,45.41,0.072,-0.017,0.985
129050,0.01,-1.9,-10.35,0.31,-0.18,56.64,0.064,0.013,0.963
129061,0.01,-1.92,-9.79,0.31,-0.18,56.64,0.064,0.013,0.963
129130,-0.01,-2,-5.4,-0.49,-1.4,66.83,0.048,0.018,0.959
129190,-0.1,-2.11,-1.32,-1.34,-1.46,68.54,0.049,0.042,1.012
129190,-0.1,-2.11,-1.32,-1.34,-1.46,68.54,0.049,0.042,1.012
129260,-0.18,-2.09,3.38,-1.22,-0.55,63.72,0.009,0.029,0.986
129260,-0.18,-2.09,3.38,-1.22,-0.55,63.72,0.009,0.029,0.986
129340,-0.23,-1.94,8.13,-0.79,-1.34,55.18,-0.031,0.007,1
129381,-0.2,-1.88,10.17,-0.43,-1.77,50.35,0,0.039,0.99
129400,-0.2,-1.81,11.07,0.49,-0.49,45.23,-0.033,0.016,0.986
129461,-0.18,-1.59,13.35,0.31,0.31,32.78,-0.029,0.018,1.005
129471,-0.19,-1.58,13.66,-0.61,-2.81,31.07,-0.034,0.008,1.008
129541,-0.18,-1.38,15.36,0.55,0.98,20.45,-0.023,0.005,1.003
129581,-0.16,-1.32,15.93,0.18,0.43,12.63,-0.004,0.003,1.012
129611,-0.18,-1.24,16.23,0.24,-0.24,6.41,-0.041,-0.015,0.981
129621,-0.18,-1.2,16.3,0.24,-0.24,6.41,-0.041,-0.015,0.981
129691,-0.23,-1.01,16.3,0.43,0.24,-6.1,-0.001,0,1.011
129751,-0.33,-0.87,15.67,-0.37,-1.22,-14.53,-0.016,-0.025,1.016
129771,-0.36,-0.83,15.33,0.49,0.12,-19.35,-0.04,-0.048,0.956
129822,-0.5,-0.71,14.21,-0.55,-2.56,-23.8,-0.042,-0.05,1.027
129831,-0.53,-0.68,13.92,-1.16,0.43,-28.93,-0.035,-0.056,1.024
129892,-0.66,-0.59,11.9,-0.92,-2.81,-35.58,-0.005,-0.043,1.023
129931,-0.69,-0.58,10.34,-1.16,0.67,-41.63,-0.024,-0.025,0.928
129952,-0.7,-0.55,9.51,0.06,-0.67,-41.32,-0.024,-0.003,1.055
130022,-0.58,-0.53,6.4,-0.06,-0.31,-45.29,-0.013,0.002,0.989
130082,-0.49,-0.55,3.73,-1.1,0,-42.66,0.02,0.02,0.969
130162,-0.32,-0.7,0.71,0.37,0.37,-33.26,0.064,0.02,0.965
130282,-0.16,-1.05,-1.79,-0.31,-0.49,-10.25,0.076,0.009,0.985
130212,-0.23,-0.89,-0.66,-0.24,0.55,-22.16,0.12,0.043,1.028
130202,-0.26,-0.83,-0.44,-1.04,-0.73,-26.25,0.056,0.024,0.974
130292,-0.13,-1.05,-1.88,0.49,2.32,-9.46,0.061,0.026,1.019
130302,-0.11,-1.05,-1.97,0.49,2.32,-9.46,0.061,0.026,1.019
130343,-0.09,-1.18,-2.08,-0.79,-0.61,0.12,0.096,0.011,0.998
130393,-0.05,-1.27,-1.85,-0.79,-0.55,8.61,0.084,0.017,1.013
130413,-0.03,-1.34,-1.61,1.83,1.53,14.65,0.099,0.003,0.986
130464,-0.01,-1.44,-0.71,0.18,0.92,21.06,0.056,0.012,1.032
130493,-0.01,-1.49,-0.01,-0.55,-0.24,25.82,0.055,0.037,0.985
130503,0,-1.51,0.25,-0.55,-0.24,25.82,0.055,0.037,0.985
130594,-0.04,-1.58,3.36,-0.43,-0.79,39.67,0.058,-0.007,0.999
130594,-0.04,-1.58,3.36,-0.43,-0.79,39.67,0.058,-0.007,0.999
130663,-0.13,-1.69,6.37,0,0.43,46.63,0.082,0.021,1.026
130663,-0.13,-1.69,6.37,0,0.43,46.63,0.082,0.021,1.026
130733,-0.3,-1.81,9.86,-0.49,-2.99,50.48,0.039,-0.006,1.004
130733,-0.3,-1.81,9.86,-0.49,-2.99,50.48,0.039,-0.006,1.004
130795,-0.42,-1.84,12.99,0.43,-2.01,52.8,0.046,-0.011,1.006
130874,-0.52,-1.83,17.22,-0.67,0.18,51.88,0.035,-0.008,0.978
130874,-0.52,-1.83,17.22,-0.67,0.18,51.88,0.035,-0.008,0.978
130944,-0.64,-1.74,20.78,-0.37,-1.1,49.38,0,-0.009,0.968
130944,-0.64,-1.74,20.78,-0.37,-1.1,49.38,0,-0.009,0.968
131014,-0.7,-1.66,24.05,0.85,0.55,43.46,0.021,0.022,0.994
131054,-0.68,-1.58,25.78,0.67,0,41.99,-0.009,0.001,1.003
131084,-0.66,-1.48,27.03,0.61,2.56,41.14,0.011,0.009,0.987
131135,-0.62,-1.4,28.89,1.65,0.06,36.07,0.017,0.021,0.972
131154,-0.61,-1.38,29.6,-0.85,-0.55,34.97,0.02,-0.01,0.977
131215,-0.54,-1.35,31.69,1.46,1.4,34.73,0.007,-0.016,1.012
131215,-0.54,-1.35,31.69,1.46,1.4,34.73,0.007,-0.016,1.012
131294,-0.48,-1.33,34.43,0,-0.31,34.18,0,-0.005,1.01
131334,-0.42,-1.29,35.72,-0.61,-1.04,29.91,0.014,0.011,0.987
131365,-0.39,-1.26,36.64,1.46,0.12,31.25,-0.003,0.008,0.977
131425,-0.32,-1.18,38.35,0.61,1.28,28.02,0.003,0.007,0.982
131435,-0.32,-1.18,38.63,-0.43,-0.79,27.28,0.017,0.01,0.976
131495,-0.33,-1.16,40.25,-0.37,0.73,26.86,0.032,-0.011,0.991
131515,-0.36,-1.16,40.79,0.18,-0.67,26.86,0.007,-0.021,0.994
131575,-0.35,-1.15,42.5,0.85,-0.12,28.5,0,-0.009,0.993
131616,-0.36,-1.11,43.68,0.43,-0.73,30.03,0.039,-0.021,0.981
131645,-0.38,-1.1,44.54,0.37,-0.18,27.83,0,-0.017,0.984
131695,-0.42,-1.12,46.1,0.79,0.79,30.58,0.02,-0.02,1
131715,-0.43,-1.1,46.75,1.04,0.92,34.18,0.028,-0.021,1.014
131765,-0.44,-1.07,48.42,0.31,0.37,32.1,0.012,-0.015,0.974
131815,-0.43,-0.96,49.95,1.65,1.1,27.89,-0.017,-0.024,0.99
131827,-0.43,-0.92,50.23,1.65,1.1,27.89,-0.017,-0.024,0.99
131886,-0.46,-0.77,51.74,0.43,0.37,22.22,-0.019,-0.025,0.968
131946,-0.62,-0.62,52.75,-0.55,1.65,13.79,-0.034,-0.059,0.966
131956,-0.65,-0.61,52.85,-0.67,-3.72,9.89,-0.06,-0.041,0.983
132016,-0.66,-0.55,53.14,0.79,3.11,0,-0.008,-0.007,0.97
132056,-0.64,-0.52,53.07,-0.31,2.5,-3.36,-0.021,-0.024,0.982
132076,-0.64,-0.49,52.99,0.24,-2.01,-5,0.001,0.009,1.003
132137,-0.5,-0.49,52.55,0.79,-1.65,-8.97,-0.004,0.02,1
132186,-0.4,-0.57,52.11,0,-0.55,-8.73,0,0.025,0.992
132197,-0.38,-0.56,52.01,-0.06,0.31,-9.58,0.006,0.026,0.999
132257,-0.26,-0.59,51.46,-0.85,-3.3,-8.61,0.03,0.034,0.999
132257,-0.26,-0.59,51.46,-0.85,-3.3,-8.61,0.03,0.034,0.999
132327,-0.08,-0.71,50.95,-0.24,-0.31,-5.49,0.021,0.042,1.009
132377,0.04,-0.77,50.69,0.31,0.43,-4.52,0.02,0.046,0.999
132397,0.1,-0.77,50.59,0.18,-0.31,-5.37,0.025,0.057,0.999
132447,0.23,-0.8,50.38,0.67,0.12,-3.6,0.018,0.043,0.983
132457,0.23,-0.81,50.37,-0.67,0.98,-1.04,0.043,0.011,0.998
132517,0.27,-0.87,50.34,0.12,0.79,2.32,0.051,0,1.005
132587,0.26,-0.96,50.64,-0.31,-0.61,6.23,0.042,-0.006,0.986
132597,0.25,-0.97,50.73,-0.43,-0.37,9.34,0.039,-0.008,1.006
132657,0.2,-1.1,51.42,-0.12,-0.43,15.87,0.06,-0.031,0.98
132657,0.2,-1.1,51.42,-0.12,-0.43,15.87,0.06,-0.031,0.98
132728,0.07,-1.21,52.64,-0.18,-0.31,19.9,0.05,-0.021,0.989
132777,0.03,-1.31,53.8,0.24,-0.73,24.78,0.027,-0.011,1.001
132798,0.02,-1.32,54.31,0.79,0.73,26.37,0.041,0,1.001
132858,0,-1.38,56.1,-0.31,-0.55,31.43,0.014,0.013,0.981
132858,0,-1.38,56.1,-0.31,-0.55,31.43,0.014,0.013,0.981
132918,-0.05,-1.42,58.15,-0.85,1.1,35.77,0.045,-0.001,0.99
132978,-0.11,-1.41,60.37,-0.31,1.59,36.13,0.023,-0.007,1.006
132988,-0.13,-1.39,60.73,-0.31,1.59,36.13,0.023,-0.007,1.006
133048,-0.19,-1.39,62.92,0,1.04,37.23,0.035,-0.001,1.021
133088,-0.19,-1.35,64.36,0.37,1.34,36.07,0.025,0.009,0.993
133108,-0.19,-1.35,65.1,-0.18,-0.73,37.17,0.019,0.021,1.004
133168,-0.12,-1.21,67.26,1.22,2.93,35.4,0.013,0.022,0.98
133228,-0.08,-1.19,69.03,-0.37,-0.73,35.03,0.015,0.011,0.98
133228,-0.08,-1.19,69.03,-0.37,-0.73,35.03,0.015,0.011,0.98
133289,-0.07,-1.22,71.47,-0.31,-0.98,35.52,0.019,0.028,0.986
133339,-0.05,-1.28,73.17,-1.53,-2.08,33.94,0.012,0.047,1.007
133359,-0.02,-1.29,73.84,0.18,0.43,33.2,0.028,0.052,1.002
133419,0.03,-1.33,75.84,-0.37,-1.34,32.9,0.008,0.033,0.988
133459,0.05,-1.37,77.2,0.12,-2.44,34.79,0.014,0.024,0.986
133469,0.06,-1.37,77.54,-0.79,1.46,34.12,0.039,0.041,1.026
133549,0.05,-1.44,80.33,-0.24,-2.26,34.79,0.028,0.024,1.002
133559,0.07,-1.43,80.69,-0.24,-2.26,34.79,0.028,0.024,1.002
133609,0.03,-1.47,82.53,-0.37,-0.92,36.25,0.021,-0.007,0.968
133659,0.02,-1.48,84.38,-0.31,-0.43,37.41,0.031,0,0.993
133679,0.01,-1.46,85.12,0.37,0.55,37.05,0.011,0.001,0.995
133750,-0.04,-1.42,87.6,0.06,-1.16,34.3,0.014,-0.001,1.028
133760,-0.05,-1.43,87.95,0.06,-1.16,34.3,0.014,-0.001,1.028
133810,-0.09,-1.31,89.48,-0.06,1.28,30.46,0.021,0.013,1
133830,-0.1,-1.29,90.05,-0.55,0.31,26.18,0.011,0.001,0.993
133900,-0.23,-1.18,91.75,-0.12,-0.92,21.73,-0.01,-0.022,0.987
133910,-0.27,-1.14,91.93,-1.53,-0.55,18.49,-0.048,-0.043,0.979
133980,-0.38,-1.06,92.98,0.37,0.43,10.56,-0.037,-0.027,1.007
133980,-0.38,-1.06,92.98,0.37,0.43,10.56,-0.037,-0.027,1.007
134050,-0.47,-0.91,93.33,-0.12,0.79,-5.07,-0.061,-0.042,0.977
134100,-0.52,-0.73,92.84,0,-0.67,-11.17,-0.048,-0.029,0.999
134130,-0.47,-0.64,92.52,0.85,-1.77,-18.68,-0.006,0.008,1
134182,-0.41,-0.6,91.24,1.34,-0.24,-24.11,-0.003,-0.003,0.986
134182,-0.41,-0.6,91.24,1.34,-0.24,-24.11,-0.003,-0.003,0.986
134240,-0.36,-0.62,89.79,-0.92,0.98,-24.72,0.016,0.017,0.966
134291,-0.29,-0.6,88.57,-2.38,1.22,-24.9,0.019,0.023,0.981
134301,-0.29,-0.6,88.31,-2.38,1.22,-24.9,0.019,0.023,0.981
134381,-0.14,-0.7,86.6,0.67,1.22,-18.55,0.052,0.015,0.966
134381,-0.14,-0.7,86.6,0.67,1.22,-18.55,0.052,0.015,0.966
134451,0.03,-0.82,85.45,-0.67,0.85,-14.53,0.038,0.033,1.01
134501,0.16,-0.88,84.86,0.67,0.55,-9.4,0.041,0.028,0.976
134512,0.16,-0.88,84.77,-0.49,2.14,-9.83,0.036,0.014,0.987
134581,0.27,-0.91,84.41,0.79,-1.04,-2.87,0.044,0.034,1.001
134611,0.31,-0.94,84.39,0.61,0.06,2.81,0.074,0.019,0.99
134652,0.36,-1.02,84.57,0.12,-0.49,8.42,0.038,0.021,1.006
134701,0.34,-1.12,85.08,0.61,1.1,11.11,0.073,0.001,0.972
134712,0.34,-1.14,85.23,-0.79,-1.04,15.08,0.042,0.023,0.986
134782,0.24,-1.36,86.62,-1.83,-0.85,22.46,0.066,0.002,0.999
134822,0.19,-1.41,87.72,0.06,0.61,28.44,0.042,0.002,1
134862,0.14,-1.52,89,1.22,1.04,33.08,0.073,-0.012,0.989
134862,0.14,-1.52,89,1.22,1.04,33.08,0.073,-0.012,0.989
134932,0.01,-1.61,91.56,-0.92,-2.62,39.61,0.078,-0.013,0.986
134972,-0.06,-1.71,93.18,-0.85,-0.67,43.82,0.055,-0.005,1.016
134993,-0.09,-1.74,94.05,0.67,0,42.91,0.046,-0.004,0.994
135063,-0.19,-1.8,97.23,0.24,0.73,46.63,0.042,-0.006,0.967
135063,-0.19,-1.8,97.23,0.24,0.73,46.63,0.042,-0.006,0.967
135142,-0.24,-1.74,101,-0.06,0.85,47.24,0.014,0.023,1.018
135142,-0.24,-1.74,101,-0.06,0.85,47.24,0.014,0.023,1.018
135213,-0.23,-1.6,104.15,0.55,1.71,43.21,0.003,0.025,1.026
135263,-0.2,-1.53,106.25,0.24,0.55,40.77,0.009,0.032,1.016
135274,-0.21,-1.53,106.67,-0.79,-0.18,41.38,0.014,0.012,1.015
135343,-0.2,-1.52,109.39,0.92,-0.37,37.6,0.027,0.019,0.959
135343,-0.2,-1.52,109.39,0.92,-0.37,37.6,0.027,0.019,0.959
135414,-0.08,-1.44,111.9,1.83,1.04,34.42,0.021,0.044,1.01
135463,-0.01,-1.37,113.52,1.71,1.1,32.35,-0.001,0.015,0.988
135473,0.01,-1.37,113.83,-0.12,0.06,30.94,0.02,0.053,1.007
135534,0.07,-1.36,115.64,-0.31,0.18,30.27,0.027,0.011,1.005
135603,0.08,-1.35,117.72,-0.31,-0.61,30.15,0.007,0.02,1.002
135613,0.08,-1.35,118.04,0.61,0.92,31.13,0.041,0.011,1.019
135653,0.09,-1.37,119.22,-0.98,0.61,28.81,-0.001,0.012,1
135703,0.08,-1.35,119.51,0.43,-1.53,30.09,0.041,-0.014,0.972
135714,0.02,-1.39,121.03,-0.37,1.65,29.36,0.018,-0.01,0.975
135784,-0.08,-1.43,123.22,-0.49,1.28,32.59,0.07,-0.024,0.962
135794,-0.1,-1.43,123.54,0.37,-0.73,32.23,0.011,-0.039,0.96
135854,-0.14,-1.47,125.68,0.79,-0.18,37.48,0.025,-0.003,1.013
135885,-0.16,-1.43,126.79,-0.06,2.01,36.5,0.031,0,1.028
135936,-0.18,-1.41,128.68,1.59,1.1,38.27,0.028,0.009,0.98
135944,-0.16,-1.4,129.06,1.59,1.1,38.27,0.028,0.009,0.98
136044,-0.33,-1.43,132.81,0.06,-3.23,34.91,-0.017,-0.002,0.976
136054,-0.36,-1.4,133.12,-0.06,1.65,30.94,-0.007,-0.034,1
136114,-0.45,-1.28,134.73,0.12,-2.75,21.36,-0.035,-0.023,0.959
136135,-0.49,-1.21,135.12,-0.67,1.83,17.21,-0.045,-0.034,0.963
136185,-0.6,-1.06,135.68,-0.73,1.1,7.57,-0.02,-0.022,0.963
136195,-0.63,-1.06,135.72,-1.04,-3.17,4.21,-0.031,-0.03,0.964
136255,-0.65,-0.98,135.65,0.24,-0.85,-6.47,-0.06,0.025,1.011
136265,-0.63,-0.94,135.59,0.24,-0.85,-6.47,-0.06,0.025,1.011
136336,-0.58,-0.83,134.69,0.24,-0.18,-15.62,-0.002,0.002,0.989
136375,-0.48,-0.78,133.95,-0.55,0.31,-20.63,0.015,0.016,1.028
136405,-0.39,-0.77,133.35,1.83,-0.18,-19.71,-0.004,0.029,0.978
136455,-0.26,-0.7,132.26,0.06,0.67,-21.73,0.025,0.047,0.985
136475,-0.2,-0.71,131.83,-0.55,-0.92,-20.87,0.001,0.043,1.021
136546,0,-0.77,130.46,0.43,0.24,-16.97,0.041,0.044,0.979
136585,0.1,-0.83,129.83,0.79,1.28,-15.44,0.038,0.046,1
136616,0.15,-0.88,129.44,-0.31,0.12,-12.63,0.022,0.044,1.001
136646,0.18,-0.96,129.15,-0.31,-0.12,-8.06,0.078,0.015,0.985
136696,0.21,-0.97,128.79,-0.49,-1.34,-3.72,0.059,-0.002,0.999
136736,0.23,-1.03,128.67,-0.31,1.65,-1.71,0.048,0.015,1.009
136746,0.23,-1.03,128.66,-0.31,1.65,-1.71,0.048,0.015,1.009
136966,0.1,-1.3,131.04,0.18,0.24,20.45,0.048,-0.013,0.988
137087,-0.02,-1.48,134.66,0.55,2.5,34.06,0.043,0.001,0.975
137107,-0.06,-1.49,135.41,-0.24,0.06,37.17,0.041,-0.014,0.958
137097,-0.04,-1.48,135.04,-0.24,0.06,37.17,0.041,-0.014,0.958
137117,-0.08,-1.53,135.81,-0.49,-1.89,40.22,0.046,0,0.965
137107,-0.06,-1.49,135.41,-0.24,0.06,37.17,0.041,-0.014,0.958
137097,-0.04,-1.48,135.04,-0.24,0.06,37.17,0.041,-0.014,0.958
137167,-0.16,-1.54,137.79,-0.73,1.34,40.1,0.03,-0.008,0.965
137187,-0.19,-1.52,138.58,-0.06,1.22,39.55,0.029,-0.004,0.962
137197,-0.2,-1.53,138.99,-0.24,-0.24,41.32,0.038,-0.005,0.986
137249,-0.21,-1.48,141.03,0.24,3.11,40.04,0.031,0.014,1.015
137258,-0.23,-1.47,141.42,-0.98,0.12,39.49,0.004,0.02,1.044
137258,-0.23,-1.47,141.42,-0.98,0.12,39.49,0.004,0.02,1.044
137317,-0.21,-1.4,143.82,-0.49,0.73,39.55,0.017,0.016,0.991
137388,-0.26,-1.46,146.62,-0.55,-1.22,40.89,0.031,0.009,0.961
